text_column,label_column,processed_text,numeric_label
congo menawarkan tempat yang sangat artistik dengan balutan kerajinan solidwood - nya . harga makanan yang mahal tampaknya terlalu overpriced .,positive,"['congo', 'tawar', 'artistik', 'balut', 'rajin', 'solidwood', 'harga', 'makan', 'mahal', 'overpriced']",2
"warung nasi ampera cukup populer sebagai restoran yang menyajikan masakan khas sunda . warung nasi ampera yang berada di bandung ini buka hingga larut malam . kami memesan ayam goreng dengan lalapan , tempe goreng dan teh hangat . sambal nya pedas dan terasa campuran bumbu-bumbu nya . mantap . saya tidak tertarik dengan menu lainnya .",positive,"['warung', 'nasi', 'ampera', 'populer', 'restoran', 'saji', 'masakan', 'khas', 'sunda', 'warung', 'nasi', 'ampera', 'bandung', 'buka', 'larut', 'malam', 'mes', 'ayam', 'goreng', 'lalap', 'tempe', 'goreng', 'teh', 'hangat', 'sambal', 'pedas', 'asa', 'campur', 'bumbu', 'bumbu', 'mantap', 'tidak_tarik', 'menu']",2
masakan sundanise tang enak adalah sambal nya . ayam goreng gurame goreng dan nasi panas wow enak nya bisa makan banyak nasi nya .,positive,"['masakan', 'sundanise', 'tang', 'enak', 'sambal', 'ayam', 'goreng', 'gurame', 'goreng', 'nasi', 'panas', 'wow', 'enak', 'makan', 'nasi']",2
sekarang saya bermohon kepada kalian rakyat bangsa indonesia dari sabang sampai merauke hentikan kalian mengabdi dengan orang cina . ini saat nya untuk merebut indonesia . merebut kejayaan indonesia . hentikan menjadi jongos orang cina . bersatu bersama saya hancurkan cina !,negative,"['mohon', 'rakyat', 'bangsa', 'indonesia', 'sabang', 'merauke', 'henti', 'abdi', 'orang', 'cina', 'rebut', 'indonesia', 'rebut', 'jaya', 'indonesia', 'henti', 'jongos', 'orang', 'cina', 'hancur', 'cina']",0
"ayo para muslim , viralkan dan blokir aplikasi biadab ini , jangan sampai anak cucu kita menjadi korban kebencian kaum kafir awal munafikun . sebarkan sebanyak-banyaknya !",negative,"['ayo', 'muslim', 'viralkan', 'blokir', 'aplikasi', 'biadab', 'anak', 'cucu', 'korban', 'benci', 'kaum', 'kafir', 'munafikun', 'sebar']",0
"aduh pak kok seolah-olah memanas - manasik kubu sebelah sih ? jangan dong pak , itu nanti mereka tambah cemburu , iri , dengki , nyinyir , ngambek kayak anak kecil , marah-marah tidak jelas juntrungan nya dan makin busuk saja otak dan hati nya .",negative,"['aduh', 'olah', 'olah', 'panas', 'manasik', 'kubu', 'belah', 'cemburu', 'iri', 'dengki', 'nyinyir', 'ngambek', 'kayak', 'anak', 'marah', 'marah', 'tidak_jelas', 'juntrung', 'busuk', 'otak', 'hati']",0
jokowi masih kalah dengan sby !,negative,"['jokowi', 'kalah', 'sby']",0
"ayam pedas nya enak dan renyah , tempat nya berada di giant hyperpoint , mudah menemukan nya . minuman ditambah float rasanya enak .",positive,"['ayam', 'pedas', 'enak', 'renyah', 'giant', 'hyperpoint', 'mudah', 'temu', 'minum', 'float', 'enak']",2
"tidak menyesal pakai jasa , pesan ke kantor semalam jadi lebih mudah dan pasti nya gratis",positive,"['tidak_sesal', 'pakai', 'jasa', 'pesan', 'kantor', 'malam', 'mudah', 'gratis']",2
hedset paling enak dan awet hanyalah hedset asli dari telepon genggam samsung,positive,"['hedset', 'enak', 'awet', 'hedset', 'asli', 'telepon', 'genggam', 'samsung']",2
"ini pertama kali saya ke dusun bambu , untuk lokasi nya cukup terpencil , dan jalan masuk ke dalam agak rusak , tetapi untuk di dalam lokasi wisata cukup lengkap dan banyak selain itu harga makanan cukup terjangkau",positive,"['kali', 'dusun', 'bambu', 'lokasi', 'pencil', 'jalan', 'masuk', 'rusak', 'lokasi', 'wisata', 'lengkap', 'harga', 'makan', 'jangkau']",2
"suatu hal yang mustahil , demokrat dengan pdip belum dapat mendekat , mungkin dedi - demiz dengan pada - golkar sebagai pengusung , lalu pdip usung ac jadi tiga pasang .",neutral,"['mustahil', 'demokrat', 'pdip', 'dedi', 'demiz', 'golkar', 'usung', 'pdip', 'usung', 'ac', 'pasang']",1
aku sangat bosan menjadi bosan karena merasa bosan sangat membosankan,negative,"['bosan', 'bosan', 'bosan', 'bosan']",0
"makan kambing yang paling enak saya angkat jempol kambing bakar kairo yang paling enak dan daging nya yang empuk gampang di makan , saya hampir sebualn 2 sampai 3 kali makan di sini . anda yang datang ke bandung wajib mencoba .",positive,"['makan', 'kambing', 'enak', 'angkat', 'jempol', 'kambing', 'bakar', 'kairo', 'enak', 'daging', 'empuk', 'gampang', 'makan', 'sebualn', '2', '3', 'kali', 'makan', 'bandung', 'wajib', 'coba']",2
"untuk menuju ke the peak memang terasa sangat jauh dari pusat kota bandung , dan akses nya yang agak membingungkan dan jalan kecil berkelok-kelok . namun anda mungkin tidak akan tersesat karena hampir di tiap belokan ada signage menuju ke the peak . tempat nya sangat bagus untuk anda yang mencari suasana malam romantis , dengan pemandangan malam kota yang menakjubkan .",positive,"['tuju', 'the', 'peak', 'asa', 'pusat', 'kota', 'bandung', 'akses', 'bingung', 'jalan', 'kelok', 'kelok', 'tidak_akan', 'sesat', 'belok', 'signage', 'tuju', 'the', 'peak', 'bagus', 'cari', 'suasana', 'malam', 'romantis', 'pandang', 'malam', 'kota', 'takjub']",2
100 % sari adalah film indonesia yang diproduksi pada tahun 2003 dan disutradarai oleh cassandra massardi serta dibintangi oleh sudjiwo tejo dan oka lestari .,neutral,"['100', 'sari', 'film', 'indonesia', 'produksi', '2003', 'sutradara', 'cassandra', 'massardi', 'bintang', 'sudjiwo', 'tejo', 'oka', 'lestari']",1
"makan di resto mewah , pelayanan bagus , harga tentu saja mahal , tapi rasanya semelekete , sungguh menjengkelkan .",negative,"['makan', 'resto', 'mewah', 'layan', 'bagus', 'harga', 'mahal', 'semelekete', 'sungguh', 'jengkel']",0
"ini adalah tempat makan steak favorit saya . di rasanya enak , tempat nya nyaman dan juga harga yang tidak terlalu mahal . jenis daging nya pun beragam dari lokal sampai yang international karena ada us dan australian beef juga . terdapat beberapa jenis sauce untuk steak nya mushroom , bbq dan lain-lain , favorit saya sih mushroom . ide disha nya juga enakan dan bisa memilih tingkat kematangan , favorit saya sirloin . lanjutan",positive,"['makan', 'steak', 'favorit', 'enak', 'nyaman', 'harga', 'tidak_terlalu', 'mahal', 'jenis', 'daging', 'agam', 'lokal', 'international', 'us', 'australian', 'beef', 'jenis', 'sauce', 'steak', 'mushroom', 'bbq', 'favorit', 'mushroom', 'ide', 'disha', 'enak', 'pilih', 'tingkat', 'matang', 'favorit', 'sirloin']",2
"kasihan sekali kamu bos , siapa lagi yang mau dengar nyinyiran yang tidak bermutu , lebih baik diam saja . nikmati mpp saja . oke",negative,"['kasihan', 'bos', 'dengar', 'nyinyir', 'tidak_mutu', 'baik', 'diam', 'nikmat', 'mpp', 'oke']",0
"enak makanan nya akan tetapi mahal sekali harga nya , lebih mahal dari restoran jakarta yang elite , . pelayanan nya cepat , bagus , banyak sekali pelayan nya , agak susah ketika mau memesan tambahan makanan karena lokasi yang bertebaran sangat berjauhan .",positive,"['enak', 'makan', 'mahal', 'harga', 'mahal', 'restoran', 'jakarta', 'elite', 'layan', 'cepat', 'bagus', 'layan', 'susah', 'mes', 'makan', 'lokasi', 'tebar']",2
"bahkan di negeri di menjadi lgbt itu dihukum mati dengan dilempar dari gedung testing bahkan digantung , lgbt tetap ada ! terus lu mau bilang itu di luar kuasa illahi ? lu bakar diri lu saja .",negative,"['negeri', 'lgbt', 'hukum', 'mati', 'lempar', 'gedung', 'testing', 'gantung', 'lgbt', 'lu', 'bilang', 'kuasa', 'illahi', 'lu', 'bakar', 'lu']",0
"lokasi resto ini strategis dengan bangunan tempo dulu . suasana nya sangat nyaman dengan layanan yang baik . penataan tempat nya cukup serasi . makan di sini bisa santai . menu sangat beragam seperti rawon komplet , soup , gulai kambing , tenderloin , nasi goreng rendang dan masih banyak lagi . tenderloin nya sangat enak dengan saus yang cocok untuk goyang lidah . nasi goreng rendang nya sangat nikmat . roti cukup beragam seperti brownies nya . mantap .",positive,"['lokasi', 'resto', 'strategis', 'bangun', 'tempo', 'suasana', 'nyaman', 'layan', 'baik', 'tata', 'serasi', 'makan', 'santai', 'menu', 'agam', 'rawon', 'komplet', 'soup', 'gulai', 'kambing', 'tenderloin', 'nasi', 'goreng', 'rendang', 'tenderloin', 'enak', 'saus', 'cocok', 'goyang', 'lidah', 'nasi', 'goreng', 'rendang', 'nikmat', 'roti', 'agam', 'brownies', 'mantap']",2
"paket saya juga sampai sekarang tidak sampai sampai sudah 5 hari status nya dengan pengiriman courier jakarta , parah sekarang jne",negative,"['paket', 'tidak_sampai', '5', 'status', 'kirim', 'courier', 'jakarta', 'parah', 'jne']",0
sekali kau tunjuk bosan kau berkali kali aku tunjuk bosan aku,negative,"['kau', 'bosan', 'kau', 'kali', 'kali', 'bosan']",0
"saya pertama kali makan di sini , tempat nya lumayan ramai dan harga murah . saya pesan nasi uduk dan ayam bakar madu , rasanya lumayan juga kok",positive,"['kali', 'makan', 'lumayan', 'ramai', 'harga', 'murah', 'pesan', 'nasi', 'uduk', 'ayam', 'bakar', 'madu', 'lumayan']",2
"di tempat ini sate nya enak hanya saja bumbu nya tidak masuk menurut saya , bumbu nya kurang enak , secara keseluruhan baik jadi biasa saja",negative,"['sate', 'enak', 'bumbu', 'tidak_masuk', 'bumbu', 'enak', 'baik']",0
buat saja patung buddha maitreya . jual saja ke komunis . biar di sembah,negative,"['patung', 'buddha', 'maitreya', 'jual', 'komunis', 'biar', 'sembah']",0
"kami sekeluarga dengan 2 anak umur 3 6 tahun , datang tahun kemarin bulan puasa sekitar jam 4 sore , sebenarnya mau lihat-lihat dulu yang kata teman-teman tempat nya bagus , memang sih bagus dan sepi hanya sedikit pengunjung . pada saat itu ada rombongan keluarga juga membawa babi , jadi karena banyak yang bawa anak jadilah kami makan di sana , kami memilih tempat duduk di dalam . lanjutan",negative,"['keluarga', '2', 'anak', 'umur', '3', '6', 'kemarin', 'puasa', 'jam', '4', 'sore', 'lihat', 'lihat', 'teman', 'teman', 'bagus', 'bagus', 'sepi', 'unjung', 'rombong', 'keluarga', 'bawa', 'babi', 'bawa', 'anak', 'makan', 'pilih', 'duduk']",0
saya suka mi manis nya dengan kuah isi babat . tentu saja ditambah bakso goreng nya yang istimewa . yummy !,positive,"['suka', 'mi', 'manis', 'kuah', 'isi', 'babat', 'bakso', 'goreng', 'istimewa', 'yummy']",2
"resto yang asik dikunjungi menjelang malam . makan malam bersama pasangan atau keluarga dengan suasana romantis bikin obrolan makin seru . makan siang bersama teman-teman sambil arisan di sini tempat nya , banyak pilihan menu . sebaiknya datang ke valley jangan pada saat musin hujan karena tidak bisa menikmati pemandangan kota bandung .",positive,"['resto', 'asik', 'kunjung', 'jelang', 'malam', 'makan', 'malam', 'pasang', 'keluarga', 'suasana', 'romantis', 'bikin', 'obrol', 'seru', 'makan', 'siang', 'teman', 'teman', 'arisan', 'pilih', 'menu', 'baik', 'valley', 'musin', 'hujan', 'tidak_bisa', 'nikmat', 'pandang', 'kota', 'bandung']",2
aku tidak suka makan nasi,negative,"['tidak_suka', 'makan', 'nasi']",0
"dempul - demiz bisa jadi kuda hitam di jawa barat . malah mungkin yang bersaing ketat justru pasangan itu dan sudrajad - syaikhu . kontestasi makin menarik bila pdip usung ridwan kamil , asalkan jeli pilih pasangan , jawa barat mungkin bakal ketat sekali pemirsa .",positive,"['dempul', 'demiz', 'kuda', 'hitam', 'jawa', 'barat', 'saing', 'ketat', 'pasang', 'sudrajad', 'syaikhu', 'kontestasi', 'tarik', 'pdip', 'usung', 'ridwan', 'kamil', 'jeli', 'pilih', 'pasang', 'jawa', 'barat', 'ketat', 'pirsa']",2
"banyak makanan pilihan saya suka pepes jamur , belut goreng dan gepuk rasanya enak , sambal nya ada beberapa macam dan sayuran segar lalapan",positive,"['makan', 'pilih', 'suka', 'pepes', 'jamur', 'belut', 'goreng', 'gepuk', 'enak', 'sambal', 'sayur', 'segar', 'lalap']",2
"mas pilu terbakar cemburu keren mantap lagu nya . pertama dengar langsung suka , bravo .",positive,"['mas', 'pilu', 'bakar', 'cemburu', 'keren', 'mantap', 'lagu', 'dengar', 'langsung', 'suka', 'bravo']",2
"besok-besok aku pesan grab lagi ah , benar-benar memuaskan !",positive,"['besok', 'besok', 'pesan', 'grab', 'ah', 'muas']",2
"warung ampera menu nya kebanyakan masakan sunda dan lezat . hampir ada di mana-mana , di cihampelas ada , di dekat stasiun ka , dan di stasiun hall dan lain-lain",positive,"['warung', 'ampera', 'menu', 'masakan', 'sunda', 'lezat', 'cihampelas', 'stasiun', 'ka', 'stasiun', 'hall']",2
"merupakan lontong kari yang sangat nikmat dan legendaris di kota bandung . lontong kari sapi spesial merupakan menu andalan di kedai ini . kuah kari nya sangat nikmat , gurih dan penuh citarasa bumbu kari yang harum . daging sapi yang digunakan juga empuk dan lembut . letak kedai nya sulit terlihat karena terletak di gang kebon karet yang cukup sempit . posisi gang kebon karet ini terletak . lanjutan",positive,"['rupa', 'lontong', 'kari', 'nikmat', 'legendaris', 'kota', 'bandung', 'lontong', 'kari', 'sapi', 'spesial', 'rupa', 'menu', 'andal', 'kedai', 'kuah', 'kari', 'nikmat', 'gurih', 'penuh', 'citarasa', 'bumbu', 'kari', 'harum', 'daging', 'sapi', 'empuk', 'lembut', 'letak', 'kedai', 'sulit', 'lihat', 'letak', 'gang', 'kebon', 'karet', 'sempit', 'posisi', 'gang', 'kebon', 'karet', 'letak']",2
pdemokrat dorong pemerintah bekerja lebih gigih lagi sbyudhoyono jokowi agusyudhoyono edhie baskoro hincapandjaitan isari68 obsessionews mensobsession group obsession,neutral,"['pdemokrat', 'dorong', 'perintah', 'kerja', 'gigih', 'sbyudhoyono', 'jokowi', 'agusyudhoyono', 'edhie', 'baskoro', 'hincapandjaitan', 'isari68', 'obsessionews', 'mensobsession', 'group', 'obsession']",1
"vivalife : bila dipinang pdip , ridwan kamil bisa kandas di jawa barat .",neutral,"['vivalife', 'pinang', 'pdip', 'ridwan', 'kamil', 'kandas', 'jawa', 'barat']",1
bus mi jauh lebih nyaman dibandingkan yang lainnya,positive,"['bus', 'mi', 'nyaman', 'banding']",2
ahok jadi nama spesies cicak baru : cnemaspis purnamai ahaha,negative,"['ahok', 'nama', 'spesies', 'cicak', 'cnemaspis', 'purnama', 'ahaha']",0
"gerindra , partai pki zaman sekarang . pendana mca atau saracen . pemecah nkri . jualan agama dan mayat walau ketum nya tidak bisa ngaji . muslim kah ?",negative,"['gerindra', 'partai', 'pki', 'zaman', 'dana', 'mca', 'saracen', 'pecah', 'nkri', 'jual', 'agama', 'mayat', 'tum', 'tidak_bisa', 'ngaji', 'muslim', 'kah']",0
"banyak sekali komet yang bilang kalau cebong itu goblok , dongkok , setuju gua .",negative,"['komet', 'bilang', 'cebong', 'goblok', 'dongkok', 'tuju', 'gua']",0
"harus pimpinan fpi insya allah tidak punya pemikiran seperti itu , sabotase jelas di luar konteks ajaran islam , islam itu rahmatan lil alamin .",positive,"['pimpin', 'fpi', 'insya', 'allah', 'tidak_punya', 'pikir', 'sabotase', 'konteks', 'ajar', 'islam', 'islam', 'rahmat', 'lil', 'alamin']",2
"jarak tidak terlalu jauh makanan nya enak dan penyajian nya cepat penting banget kalau yang sudah lapor di jalan luas banget tempat nya , untuk sampai ke gubuk agak menanjak jadi lumayan kehabisan nafas , tapi cuaca dingin , suara musik angklung , suara air mengalir bikin capek nya hilang walaupun di luar tapi terorganosasi dengan baik dan bersih yang paling penting harga nya tidak begitu mahal .",positive,"['jarak', 'tidak_terlalu', 'makan', 'enak', 'saji', 'cepat', 'banget', 'lapor', 'jalan', 'luas', 'banget', 'gubuk', 'tanjak', 'lumayan', 'habis', 'nafas', 'cuaca', 'dingin', 'suara', 'musik', 'angklung', 'suara', 'air', 'alir', 'bikin', 'capek', 'hilang', 'terorganosasi', 'baik', 'bersih', 'harga', 'tidak_begitu', 'mahal']",2
"restoran ini banyak dibilang sebagai restoran yang menyediakan mi dengan varian terbanyak . kita dapat memilih mi dari mulai mi ayam , mi yamin , mi saus jepang sampai pho mi vietnam dengan berbagai variasi nya , kita juga bebas memilih tambahan beserta topping nya . bakmi ini mudah dijangkau dari jalan raya . datanglah sewaktu hujan , resto ini merupakan tempat pas untuk mencari kehangatan .",positive,"['restoran', 'bilang', 'restoran', 'sedia', 'mi', 'varian', 'pilih', 'mi', 'mi', 'ayam', 'mi', 'yamin', 'mi', 'saus', 'jepang', 'pho', 'mi', 'vietnam', 'variasi', 'bebas', 'pilih', 'topping', 'bakmi', 'mudah', 'jangkau', 'jalan', 'raya', 'hujan', 'resto', 'rupa', 'pas', 'cari', 'hangat']",2
jokowi tidak pernah gagal dan selalu berhasil menjalin komunikasi langsung dengan suku anak dalam .,positive,"['jokowi', 'tidak_pernah', 'gagal', 'hasil', 'jalin', 'komunikasi', 'langsung', 'suku', 'anak']",2
"cinta pada pandangan pertama . perasaan itu langsung melanda saat memasuki area restoran , pemandangan hijau dari ketinggian langsung tersaji , hawa segar dan sejuk bandung yang mulai susah didapatkan di pusat kota langsung tersedia dengan berlimpah . pelayanan ramah dan jelas berkelas kita dapatkan di sini . menu yang tersedia cukup bervariasi , dan tarif nya pun sepadan dengan rasa dan suasana .",positive,"['cinta', 'pandang', 'asa', 'langsung', 'landa', 'pasuk', 'area', 'restoran', 'pandang', 'hijau', 'langsung', 'saji', 'hawa', 'segar', 'sejuk', 'bandung', 'susah', 'pusat', 'kota', 'langsung', 'sedia', 'limpah', 'layan', 'ramah', 'kelas', 'menu', 'sedia', 'variasi', 'tarif', 'padan', 'suasana']",2
"tempat nya memang kecil hanya terdiri dari 5 meja , namun suasana nya oke . konsep nya sederhana karena menyajikan gaya makan barbeque korea yang sangat simpel . menu nya juga tidak banyak , hanya samgyeobsal dan bulgogi . tapi harga nya cukup terjangkau dan masuk akal untuk makan bersama keluarga atau teman-teman . karena suasana nya yang unik , restoran ini selalu ramai dan pengunjung . makanan nya enak .",positive,"['5', 'meja', 'suasana', 'oke', 'konsep', 'sederhana', 'saji', 'gaya', 'makan', 'barbeque', 'korea', 'simpel', 'menu', 'tidak_banyak', 'samgyeobsal', 'bulgogi', 'harga', 'jangkau', 'masuk', 'akal', 'makan', 'keluarga', 'teman', 'teman', 'suasana', 'unik', 'restoran', 'ramai', 'unjung', 'makan', 'enak']",2
saya beberapa kali makan di sini . tempat nya enak buat santai sama teman atau keluarga . harga makanan nya juga bersahabat : saya suka rawon nya . tengkleng solo wueenak . nasi gudeg maupun nasi liwet solo nya juga enak .,positive,"['kali', 'makan', 'enak', 'santai', 'teman', 'keluarga', 'harga', 'makan', 'sahabat', 'suka', 'rawon', 'tengkleng', 'solo', 'wueenak', 'nasi', 'gudeg', 'nasi', 'liwet', 'solo', 'enak']",2
